Country,Ticker,ID,year,blpi_tot_q,blpi_level,blpi_tot_miss,blpi_miss_pct,pf_tot_q,pf_level,pf_tot_miss,pf_miss_pct,rs_tot_q,rs_level,rs_tot_miss,rs_miss_pct,os_tot_q,os_level,os_tot_miss,os_miss_pct,idea_tot_q,idea_level,idea_tot_miss,blpi_pct,pf_pct,rs_pct,os_pct,idea_miss_pct,idea_pct,CoC,idea_pct_diff,CoC_diff,wb_region,wb_income,un_region_name,un_sub_region_name,un_intermediate _region_name,un_dev_devping,,,
Ethiopia,ETH,9,2007,16.00,6.00,0.00,0.00,6.00,3.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,2.00,0.00,0.00,32.00,12.00,0.00,0.38,0.50,0.20,0.25,0.00,0.38,-0.6211,0.3125,0.0191,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2008,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.6644,0.1250,-0.0433,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2009,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.7181,0.0000,-0.0537,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2010,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.7037,0.0000,0.0144,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2011,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.6750,0.0000,0.0287,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2012,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.6068,0.0000,0.0682,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2013,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.5062,0.0000,0.1006,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2014,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.4322,0.0000,0.0741,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Ethiopia,ETH,9,2015,16.00,6.00,0.00,0.00,6.00,4.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,5.00,0.00,0.00,32.00,16.00,0.00,0.38,0.67,0.20,0.63,0.00,0.50,-0.4111,0.0000,0.0210,Sub-Saharan Africa,Low income,Africa,Sub-Saharan Africa,Eastern Africa,Developing,,,
Finland,FIN,56,1996,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.3643,,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,1997,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,,0.0000,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,1998,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.3716,0.0000,0.0073,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,1999,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,,0.0000,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2000,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.5856,0.0000,0.2140,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2001,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,,0.0000,,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2002,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.4583,0.0000,-0.1273,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2003,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.4805,0.0000,0.0222,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2004,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.5268,0.0000,0.0463,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2005,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.3493,0.0000,-0.1774,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2006,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.5569,0.0000,0.2075,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2007,16.00,4.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,6.00,0.00,0.00,30.00,12.00,2.00,0.25,0.25,0.20,0.75,0.06,0.40,2.4759,0.0000,-0.0810,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2008,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.4124,0.1667,-0.0635,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2009,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.3030,0.0000,-0.1094,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2010,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.1818,0.0000,-0.1212,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2011,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.2188,0.0000,0.0370,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2012,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.2342,0.0000,0.0154,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2013,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.2065,0.0000,-0.0277,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2014,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.1796,0.0000,-0.0269,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Finland,FIN,56,2015,16.00,8.00,0.00,0.00,4.00,1.00,2.00,0.33,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,30.00,17.00,2.00,0.50,0.25,0.20,0.88,0.06,0.57,2.2835,0.0000,0.1039,Europe & Central Asia,High income,Europe,Northern Europe,Northern Europe,Developed,,,
Fiji,FJI,10,1996,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.4434,,`,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,1997,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.0000,,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,1998,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.1372,0.0625,-0.3062,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,1999,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2000,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.0374,0.0000,-0.0998,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2001,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,,0.0000,,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2002,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,0.0327,0.0000,-0.0047,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2003,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.2862,0.0000,-0.3189,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2004,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.0753,0.0000,0.2108,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2005,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.6108,0.0000,-0.5354,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2006,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.2681,0.0000,0.3426,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2007,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.3660,0.0000,-0.0978,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2008,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.3864,0.0000,-0.0204,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2009,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.7390,0.0000,-0.3526,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2010,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.8535,0.0000,-0.1145,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2011,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.4473,0.0000,0.4063,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2012,16.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,1.00,0.00,0.00,32.00,2.00,0.00,0.00,0.00,0.20,0.13,0.00,0.06,-0.4041,0.0000,0.0432,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2013,16.00,15.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,8.00,7.00,0.00,0.00,32.00,23.00,0.00,0.94,0.00,0.20,0.88,0.00,0.72,-0.3781,0.6563,0.0260,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2014,16.00,15.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,7.00,0.00,0.00,32.00,24.00,0.00,0.94,0.00,0.40,0.88,0.00,0.75,-0.0289,0.0313,0.3492,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
Fiji,FJI,10,2015,16.00,15.00,0.00,0.00,6.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,7.00,0.00,0.00,32.00,24.00,0.00,0.94,0.00,0.40,0.88,0.00,0.75,-0.0637,0.0000,-0.0347,East Asia & Pacific,Upper middle income,Oceania,Melanesia,Melanesia,Developing,,,
France,FRA,167,1996,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.2572,,,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,1997,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,,0.0000,,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,1998,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.4041,0.0000,0.1469,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,1999,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,,0.0000,,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2000,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.3572,0.0000,-0.0469,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2001,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,,0.0000,,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2002,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.2391,0.0000,-0.1181,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2003,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.3394,0.0000,0.1003,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2004,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.3437,0.0000,0.0043,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2005,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.3501,0.0000,0.0064,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2006,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.4582,0.0000,0.1081,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2007,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.4449,0.0000,-0.0133,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2008,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.3793,0.0000,-0.0656,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2009,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.4174,0.0000,0.0381,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2010,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.4359,0.0000,0.0185,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2011,9.00,4.00,7.00,0.44,4.00,0.00,2.00,0.33,3.00,0.00,2.00,0.40,4.00,0.00,4.00,0.50,17.00,4.00,15.00,0.44,0.00,0.00,0.00,0.47,0.24,1.5221,0.0000,0.0862,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2012,9.00,7.00,7.00,0.44,4.00,1.00,2.00,0.33,3.00,1.00,2.00,0.40,4.00,2.00,4.00,0.50,17.00,11.00,15.00,0.78,0.25,0.33,0.50,0.47,0.65,1.4313,0.4118,-0.0909,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2013,9.00,7.00,7.00,0.44,4.00,1.00,2.00,0.33,3.00,1.00,2.00,0.40,4.00,2.00,4.00,0.50,17.00,11.00,15.00,0.78,0.25,0.33,0.50,0.47,0.65,1.3122,0.0000,-0.1190,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2014,9.00,7.00,7.00,0.44,4.00,1.00,2.00,0.33,3.00,1.00,2.00,0.40,4.00,2.00,4.00,0.50,17.00,11.00,15.00,0.78,0.25,0.33,0.50,0.47,0.65,1.2738,0.0000,-0.0384,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
France,FRA,167,2015,9.00,7.00,7.00,0.44,4.00,1.00,2.00,0.33,3.00,1.00,2.00,0.40,4.00,2.00,4.00,0.50,17.00,11.00,15.00,0.78,0.25,0.33,0.50,0.47,0.65,1.2798,0.0000,0.0060,Europe & Central Asia,High income,Europe,Western Europe,Western Europe,Developed,,,
Gabon,GAB,35,1996,15.00,1.00,1.00,0.06,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,6.00,1.00,0.07,0.17,0.40,0.25,0.03,0.19,-1.0177,,,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,1997,15.00,1.00,1.00,0.06,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,6.00,1.00,0.07,0.17,0.40,0.25,0.03,0.19,,0.0000,,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,1998,15.00,1.00,1.00,0.06,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,6.00,1.00,0.07,0.17,0.40,0.25,0.03,0.19,-0.8749,0.0000,0.1428,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,1999,15.00,1.00,1.00,0.06,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,6.00,1.00,0.07,0.17,0.40,0.25,0.03,0.19,,0.0000,,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2000,15.00,1.00,1.00,0.06,6.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,6.00,1.00,0.07,0.17,0.40,0.25,0.03,0.19,-0.5037,0.0000,0.3713,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2001,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,,0.0645,,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2002,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.4190,0.0000,0.0847,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2003,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.4746,0.0000,-0.0556,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2004,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.7616,0.0000,-0.2871,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2005,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.5439,0.0000,0.2177,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2006,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.9068,0.0000,-0.3628,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
Gabon,GAB,35,2007,15.00,1.00,1.00,0.06,6.00,3.00,0.00,0.00,5.00,2.00,0.00,0.00,8.00,2.00,0.00,0.00,31.00,8.00,1.00,0.07,0.50,0.40,0.25,0.03,0.26,-0.9933,0.0000,-0.0865,Sub-Saharan Africa,Upper middle income,Africa,Sub-Saharan Africa,Middle Africa,Developing,,,
